loss,val_loss
0.5763381719589233,0.509502112865448
0.5137273669242859,0.5029767751693726
0.5002650618553162,0.5121498703956604
0.49329257011413574,0.5147686004638672
0.49341532588005066,0.5225301384925842
0.4881048798561096,0.5212428569793701
0.4885716736316681,0.5234380960464478
0.48590362071990967,0.524446964263916
